week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
6,00-0035500,Greg Dortch,WR,ARI,Cardinals,1,32,3,3,9,2,7,1,0.6667,4.5,11.96,7.69,0.6,8.4,9.9,6.9,8.4,9.9,6.9,3,3
6,00-0033891,Zay Jones,WR,ARI,Cardinals,1,58,8,5,79,108,17,0,13.5,0.7315,53.54,20.51,32.53,10.4,12.9,7.9,10.4,12.9,7.9,5,5
6,00-0038559,Michael Wilson,WR,ARI,Cardinals,1,55,5,4,44,42,9,0,8.4,1.0476,28.09,12.82,12.65,6.4,8.4,4.4,6.4,8.4,4.4,4,4
6,00-0038705,Emari Demercado,RB,ARI,Cardinals,1,3,1,0,0,1,0,0,1.0,0.0,4.06,2.56,0.3,0.1,0.1,0.1,0.1,0.1,0.1,1,1
6,00-0036924,Michael Carter,RB,ARI,Cardinals,1,32,5,2,30,44,27,0,8.8,0.6818,28.51,12.82,13.25,7.4,8.4,6.4,7.4,8.4,6.4,11,11
6,00-0032104,Ameer Abdullah,RB,IND,Colts,1,3,1,1,9,-2,11,0,-2.0,-4.5,4.31,3.33,-0.98,2.1,2.6,1.6,2.1,2.6,1.6,2,2
6,00-0037157,Bam Knight,RB,ARI,Cardinals,1,37,2,1,20,6,19,0,3.0,3.3333,8.96,5.13,1.81,11.9,12.4,11.4,11.9,12.4,11.4,12,12
6,00-0040184,KeAndre Lambert-Smith,WR,LAC,Chargers,1,18,2,1,1,17,3,0,8.5,0.0588,13.3,5.26,7.73,0.6,1.1,0.1,0.6,1.1,0.1,1,1
6,00-0040727,Tre Harris,WR,LAC,Chargers,1,53,5,4,27,33,19,0,6.6,0.8182,30.24,13.16,15.0,4.7,6.7,2.7,4.7,6.7,2.7,4,4
6,00-0030279,Keenan Allen,WR,LAC,Chargers,1,36,7,4,27,66,9,0,9.4286,0.4091,48.63,18.42,30.0,4.7,6.7,2.7,4.7,6.7,2.7,4,4
6,00-0039915,Ladd McConkey,WR,LAC,Chargers,1,45,9,7,100,64,46,1,7.1111,1.5625,55.89,23.68,29.09,19.5,23.0,16.0,19.5,23.0,16.0,7,7
6,00-0039040,De'Von Achane,RB,MIA,Dolphins,1,53,6,4,22,0,30,0,0.0,,31.03,20.69,0.0,29.0,31.0,27.0,29.0,31.0,27.0,20,20
6,00-0037348,Tanner Conner,WR,MIA,Dolphins,1,3,1,1,8,7,1,0,7.0,1.1429,7.77,3.45,3.7,1.3,1.8,0.8,1.3,1.8,0.8,1,1
6,00-0040198,Ollie Gordon II,RB,MIA,Dolphins,1,14,1,1,1,-3,4,0,-3.0,-0.3333,4.06,3.45,-1.59,0.7,1.2,0.2,0.7,1.2,0.2,3,3
6,00-0036620,Dee Eskridge,WR,MIA,Dolphins,1,12,1,0,0,16,0,0,16.0,0.0,11.1,3.45,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0036613,Jaylen Waddle,WR,MIA,Dolphins,1,48,8,6,95,120,6,0,15.0,0.7917,85.82,27.59,63.49,12.82,15.82,9.82,12.82,15.82,9.82,6,6
6,00-0039880,Malik Washington,WR,MIA,Dolphins,1,26,5,4,22,8,18,0,1.6,2.75,28.83,17.24,4.23,4.3,6.3,2.3,4.3,6.3,2.3,5,5
6,00-0036182,Nick Westbrook-Ikhine,WR,MIA,Dolphins,1,37,1,0,0,5,0,0,5.0,0.0,7.02,3.45,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0037617,Hassan Haskins,RB,LAC,Chargers,1,20,1,1,9,2,7,0,2.0,4.5,4.58,2.63,0.91,2.8,3.3,2.3,2.8,3.3,2.3,7,7
6,00-0039391,Kimani Vidal,RB,LAC,Chargers,1,43,4,3,14,-5,22,1,-1.25,-2.8,14.2,10.53,-2.27,21.3,22.8,19.8,21.3,22.8,19.8,21,21
6,00-0040782,Isaiah Bond,WR,CLE,Browns,1,71,5,2,9,37,2,0,7.4,0.2432,23.03,9.8,11.9,1.9,2.9,0.9,1.9,2.9,0.9,2,2
6,00-0037267,Jerome Ford,RB,CLE,Browns,1,33,6,5,13,-12,17,0,-2.0,-1.0833,14.95,11.76,-3.86,5.5,8.0,3.0,5.5,8.0,3.0,7,7
6,00-0036407,Jerry Jeudy,WR,CLE,Browns,1,73,13,5,43,134,14,0,10.3077,0.3209,68.4,25.49,43.09,6.8,9.3,4.3,6.8,9.3,4.3,5,5
6,00-0040162,Dylan Sampson,RB,CLE,Browns,1,15,2,2,12,0,12,0,0.0,,5.88,3.92,0.0,3.4,4.4,2.4,3.4,4.4,2.4,5,5
6,00-0039379,Jamari Thrash,WR,CLE,Browns,1,37,3,2,13,9,1,0,3.0,1.4444,10.85,5.88,2.89,2.3,3.3,1.3,2.3,3.3,1.3,2,2
6,00-0036919,Kenneth Gainwell,RB,PIT,Steelers,1,20,6,6,14,-11,25,0,-1.8333,-1.2727,27.64,20.69,-4.85,6.6,9.6,3.6,6.6,9.6,3.6,12,12
6,00-0040142,Kaleb Johnson,RB,PIT,Steelers,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,6,6
6,00-0035640,DK Metcalf,WR,PIT,Steelers,1,49,9,4,95,151,34,1,16.7778,0.6291,93.12,31.03,66.52,17.5,19.5,15.5,17.5,19.5,15.5,4,4
6,00-0037228,Jaylen Warren,RB,PIT,Steelers,1,31,2,2,11,9,2,0,4.5,1.2222,13.12,6.9,3.96,7.3,8.3,6.3,7.3,8.3,6.3,13,13
6,00-0040784,Quinshon Judkins,RB,CLE,Browns,1,33,1,0,0,0,0,0,0.0,0.0,2.94,1.96,0.0,3.6,3.6,3.6,3.6,3.6,3.6,12,12
6,00-0039739,Roman Wilson,WR,PIT,Steelers,1,15,1,1,12,5,7,0,5.0,2.4,6.71,3.45,2.2,1.7,2.2,1.2,1.7,2.2,1.2,1,1
6,00-0040259,Gage Larvadain,WR,CLE,Browns,1,13,4,2,22,24,6,0,6.0,0.9167,17.17,7.84,7.72,3.2,4.2,2.2,3.2,4.2,2.2,2,2
6,00-0038951,Sean Tucker,RB,TB,Buccaneers,1,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,8.5,8.5,8.5,8.5,6,6
6,00-0040129,Emeka Egbuka,WR,TB,Buccaneers,1,28,4,2,24,46,6,0,11.5,0.5217,39.56,17.39,19.25,3.4,4.4,2.4,3.4,4.4,2.4,2,2
6,00-0040237,Tez Johnson,WR,TB,Buccaneers,1,38,3,1,45,87,0,1,29.0,0.5172,45.05,13.04,36.4,11.0,11.5,10.5,11.0,11.5,10.5,1,1
6,00-0032385,Sterling Shepard,WR,TB,Buccaneers,1,26,3,2,51,41,24,0,13.6667,1.2439,31.57,13.04,17.15,6.1,7.1,5.1,6.1,7.1,5.1,2,2
6,00-0037256,Rachaad White,RB,TB,Buccaneers,1,41,3,3,21,-4,25,0,-1.3333,-5.25,18.39,13.04,-1.67,16.1,17.6,14.6,16.1,17.6,14.6,20,20
6,00-0036259,Jauan Jennings,WR,SF,49ers,1,53,3,1,7,50,2,0,16.6667,0.14,22.98,8.33,14.97,1.2,1.7,0.7,1.2,1.7,0.7,1,1
6,00-0037746,Brian Robinson,RB,SF,49ers,1,5,3,3,8,2,6,0,0.6667,4.0,12.92,8.33,0.6,2.3,3.8,0.8,2.3,3.8,0.8,3,3
6,00-0033280,Christian McCaffrey,RB,SF,49ers,1,64,8,7,57,21,40,0,2.625,2.7143,37.73,22.22,6.29,20.6,24.1,17.1,20.6,24.1,17.1,24,24
6,00-0033307,Kendrick Bourne,WR,SF,49ers,1,55,9,5,142,137,61,0,15.2222,1.0365,66.21,25.0,41.02,16.7,19.2,14.2,16.7,19.2,14.2,5,5
6,00-0034272,Marquez Valdes-Scantling,WR,SF,49ers,1,42,3,2,22,36,3,0,12.0,0.6111,20.04,8.33,10.78,3.2,4.2,2.2,3.2,4.2,2.2,2,2
6,00-0032775,Demarcus Robinson,WR,SF,49ers,1,13,3,2,44,51,14,0,17.0,0.8627,23.19,8.33,15.27,5.4,6.4,4.4,5.4,6.4,4.4,2,2
6,00-0039589,Kameron Johnson,WR,TB,Buccaneers,1,26,4,4,64,44,20,1,11.0,1.4545,38.97,17.39,18.41,14.4,16.4,12.4,14.4,16.4,12.4,4,4
6,00-0040729,Jack Bech,WR,LV,Raiders,1,46,1,0,0,0,0,0,0.0,0.0,6.82,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0040122,Ashton Jeanty,RB,LV,Raiders,1,48,4,2,11,-13,20,0,-3.25,-0.8462,11.02,18.18,-23.21,15.6,16.6,14.6,15.6,16.6,14.6,25,25
6,00-0034960,Jakobi Meyers,WR,LV,Raiders,1,55,4,4,39,34,5,0,8.5,1.1471,69.77,18.18,60.71,5.9,7.9,3.9,5.9,7.9,3.9,4,4
6,00-0038563,Tre Tucker,WR,LV,Raiders,1,56,5,5,70,13,57,0,2.6,5.3846,50.34,22.73,23.21,9.5,12.0,7.0,9.5,12.0,7.0,5,5
6,00-0040705,Chimere Dike,WR,TEN,Titans,1,34,3,2,8,2,13,0,0.6667,4.0,13.77,8.82,0.76,1.8,2.8,0.8,1.8,2.8,0.8,2,2
6,00-0040170,Elic Ayomanor,WR,TEN,Titans,1,57,5,3,27,84,7,0,16.8,0.3214,44.33,14.71,31.82,4.2,5.7,2.7,4.2,5.7,2.7,3,3
6,00-0032211,Tyler Lockett,WR,TEN,Titans,1,20,3,1,0,27,1,0,9.0,0.0,20.39,8.82,10.23,0.5,1.0,0.0,0.5,1.0,0.0,1,1
6,00-0035261,Tony Pollard,RB,TEN,Titans,1,26,2,2,13,5,8,0,2.5,2.6,10.15,5.88,1.89,5.7,6.7,4.7,5.7,6.7,4.7,12,12
6,00-0034837,Calvin Ridley,WR,TEN,Titans,1,6,1,1,18,14,4,0,14.0,1.2857,8.12,2.94,5.3,2.3,2.8,1.8,2.3,2.8,1.8,1,1
6,00-0036415,Van Jefferson,WR,TEN,Titans,1,45,6,4,75,118,6,0,19.6667,0.6356,57.76,17.65,44.7,9.5,11.5,7.5,9.5,11.5,7.5,4,4
6,00-0031687,Raheem Mostert,RB,LV,Raiders,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,5,5
6,00-0039032,Tyjae Spears,RB,TEN,Titans,1,36,4,4,19,-13,32,0,-3.25,-1.4615,14.2,11.76,-4.92,7.0,9.0,5.0,7.0,9.0,5.0,9,9
6,00-0036410,Tee Higgins,WR,CIN,Bengals,1,52,8,5,62,106,22,0,13.25,0.5849,61.18,20.0,44.54,8.7,11.2,6.2,8.7,11.2,6.2,5,5
6,00-0036900,Ja'Marr Chase,WR,CIN,Bengals,1,65,12,10,94,114,14,1,9.5,0.8246,78.53,30.0,47.9,20.1,25.1,15.1,20.1,25.1,15.1,11,11
6,00-0038597,Chase Brown,RB,CIN,Bengals,1,35,2,2,7,-3,10,0,-1.5,-2.3333,6.62,5.0,-1.26,5.9,6.9,4.9,5.9,6.9,4.9,11,11
6,00-0033526,Samaje Perine,RB,CIN,Bengals,1,30,3,2,16,-4,20,0,-1.3333,-4.0,10.07,7.5,-1.68,4.2,5.2,3.2,4.2,5.2,3.2,8,8
6,00-0040667,Matthew Golden,WR,GB,Packers,1,42,5,3,86,88,18,0,17.6,0.9773,53.89,19.23,35.77,11.7,13.2,10.2,11.7,13.2,10.2,5,5
6,00-0038685,Chris Brooks,RB,GB,Packers,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,1,1
6,00-0035700,Josh Jacobs,RB,GB,Packers,1,48,5,5,57,5,52,0,1.0,11.4,30.27,19.23,2.03,29.5,32.0,27.0,29.5,32.0,27.0,23,23
6,00-0037816,Romeo Doubs,WR,GB,Packers,1,52,9,5,55,89,10,0,9.8889,0.618,77.25,34.62,36.18,8.0,10.5,5.5,8.0,10.5,5.5,5,5
6,00-0038393,Dontayvion Wicks,WR,GB,Packers,1,21,2,2,15,11,4,0,5.5,1.3636,14.67,7.69,4.47,2.5,3.5,1.5,2.5,3.5,1.5,2,2
6,00-0040009,Savion Williams,WR,GB,Packers,1,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,1,1
6,00-0038797,Emanuel Wilson,RB,GB,Packers,1,11,1,1,-4,-5,1,0,-5.0,0.8,4.35,3.85,-2.03,1.2,1.7,0.7,1.2,1.7,0.7,4,4
6,00-0038619,Andrei Iosivas,WR,CIN,Bengals,1,61,4,1,5,13,1,0,3.25,0.3846,18.82,10.0,5.46,1.0,1.5,0.5,1.0,1.5,0.5,1,1
6,00-0040734,TreVeyon Henderson,RB,NE,Patriots,1,19,2,1,9,-4,12,0,-2.0,-2.25,11.48,8.33,-1.45,4.1,4.6,3.6,4.1,4.6,3.6,10,10
6,00-0038608,Kayshon Boutte,WR,NE,Patriots,1,43,5,5,93,82,11,2,16.4,1.1341,52.12,20.83,29.82,23.8,26.3,21.3,23.8,26.3,21.3,5,5
6,00-0038621,DeMario Douglas,WR,NE,Patriots,1,16,4,3,71,53,34,1,13.25,1.3396,38.49,16.67,19.27,14.6,16.1,13.1,14.6,16.1,13.1,3,3
6,00-0033555,Mack Hollins,WR,NE,Patriots,1,35,3,2,28,73,0,0,24.3333,0.3836,37.33,12.5,26.55,3.8,4.8,2.8,3.8,4.8,2.8,2,2
6,00-0031588,Stefon Diggs,WR,NE,Patriots,1,38,3,3,28,14,14,0,4.6667,2.0,22.31,12.5,5.09,4.3,5.8,2.8,4.3,5.8,2.8,3,3
6,00-0036875,Rhamondre Stevenson,RB,NE,Patriots,1,46,1,0,0,3,0,0,3.0,0.0,7.01,4.17,1.09,1.8,1.8,1.8,1.8,1.8,1.8,13,13
6,00-0040131,Kyle Williams,WR,NE,Patriots,1,14,2,0,0,37,0,0,18.5,0.0,21.92,8.33,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0033906,Alvin Kamara,RB,NO,Saints,1,35,5,5,45,10,35,0,2.0,4.5,32.01,19.23,4.52,10.1,12.6,7.6,10.1,12.6,7.6,15,15
6,00-0038551,Kendre Miller,RB,NO,Saints,1,22,1,1,11,3,8,0,3.0,3.6667,6.72,3.85,1.36,3.7,4.2,3.2,3.7,4.2,3.2,9,9
6,00-0037239,Chris Olave,WR,NO,Saints,1,49,10,6,98,123,29,0,12.3,0.7967,96.65,38.46,55.66,12.8,15.8,9.8,12.8,15.8,9.8,6,6
6,00-0037545,Rashid Shaheed,WR,NO,Saints,1,34,6,4,28,57,10,0,9.5,0.4912,52.67,23.08,25.79,4.8,6.8,2.8,4.8,6.8,2.8,4,4
6,00-0031236,Brandin Cooks,WR,NO,Saints,1,36,1,1,21,21,0,0,21.0,1.0,12.42,3.85,9.5,2.6,3.1,2.1,2.6,3.1,2.1,1,1
6,00-0037197,Isiah Pacheco,RB,KC,Chiefs,1,49,3,1,0,3,5,0,1.0,0.0,17.56,10.71,2.13,5.6,6.1,5.1,5.6,6.1,5.1,13,13
6,00-0033923,Kareem Hunt,RB,KC,Chiefs,1,19,1,1,11,-4,15,0,-4.0,-2.75,3.37,3.57,-2.84,3.9,4.4,3.4,3.9,4.4,3.4,7,7
6,00-0033857,JuJu Smith-Schuster,WR,KC,Chiefs,1,40,3,3,57,8,49,0,2.6667,7.125,20.04,10.71,5.67,7.2,8.7,5.7,7.2,8.7,5.7,3,3
6,00-0039894,Xavier Worthy,WR,KC,Chiefs,1,47,4,2,20,50,14,1,12.5,0.4,46.25,14.29,35.46,9.6,10.6,8.6,9.6,10.6,8.6,3,3
6,00-0035662,Marquise Brown,WR,KC,Chiefs,1,33,4,4,45,31,14,2,7.75,1.4516,36.82,14.29,21.99,18.5,20.5,16.5,18.5,20.5,16.5,4,4
6,00-0039139,Jahmyr Gibbs,RB,DET,Lions,1,37,2,1,-3,8,3,0,4.0,-0.375,15.9,7.41,6.84,6.7,7.2,6.2,6.7,7.2,6.2,18,18
6,00-0035685,David Montgomery,RB,DET,Lions,1,17,2,2,37,-3,40,0,-1.5,-12.3333,9.32,7.41,-2.56,7.1,8.1,6.1,7.1,8.1,6.1,6,6
6,00-0036963,Amon-Ra St. Brown,WR,DET,Lions,1,48,10,9,48,41,10,0,4.1,1.1707,80.09,37.04,35.04,9.5,14.0,5.0,9.5,14.0,5.0,10,10
6,00-0037240,Jameson Williams,WR,DET,Lions,1,46,7,6,66,34,44,1,4.8571,1.9412,59.23,25.93,29.06,15.6,18.6,12.6,15.6,18.6,12.6,6,6
6,00-0040078,Brashard Smith,RB,KC,Chiefs,1,6,4,3,21,-6,31,0,-1.5,-3.5,18.45,14.29,-4.26,3.6,5.1,2.1,3.6,5.1,2.1,3,3
6,00-0037263,Tyler Allgeier,RB,ATL,Falcons,1,22,1,1,6,-8,14,0,-8.0,-0.75,2.37,3.23,-3.52,10.3,10.8,9.8,10.3,10.8,9.8,11,11
6,00-0037238,Drake London,WR,ATL,Falcons,1,68,16,10,158,172,60,1,10.75,0.9186,130.46,51.61,75.77,26.8,31.8,21.8,26.8,31.8,21.8,10,10
6,00-0038542,Bijan Robinson,RB,ATL,Falcons,1,52,8,6,68,23,51,0,2.875,2.9565,45.8,25.81,10.13,32.8,35.8,29.8,32.8,35.8,29.8,25,25
6,00-0039394,Casey Washington,WR,ATL,Falcons,1,56,2,0,0,36,0,0,18.0,0.0,20.78,6.45,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0039901,Keon Coleman,WR,BUF,Bills,1,49,6,3,22,48,-2,0,8.0,0.4583,46.32,23.08,16.72,3.7,5.2,2.2,3.7,5.2,2.2,3,3
6,00-0037248,James Cook,RB,BUF,Bills,1,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,8.7,8.7,8.7,8.7,17,17
6,00-0039875,Ray Davis,RB,BUF,Bills,1,2,2,2,19,2,17,1,1.0,9.5,12.03,7.69,0.7,8.9,9.9,7.9,8.9,9.9,7.9,2,2
6,00-0035537,Ty Johnson,RB,BUF,Bills,1,24,2,1,0,4,4,0,2.0,0.0,12.51,7.69,1.39,1.0,1.5,0.5,1.0,1.5,0.5,2,2
6,00-0036980,Elijah Moore,WR,BUF,Bills,1,14,2,0,0,29,0,0,14.5,0.0,18.61,7.69,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0036988,Josh Palmer,WR,BUF,Bills,1,6,2,2,60,55,5,0,27.5,1.0909,24.95,7.69,19.16,7.0,8.0,6.0,7.0,8.0,6.0,2,2
6,00-0037261,Khalil Shakir,WR,BUF,Bills,1,34,5,3,33,51,16,0,10.2,0.6471,41.29,19.23,17.77,4.8,6.3,3.3,4.8,6.3,3.3,3,3
6,00-0038679,Tyrell Shavers,WR,BUF,Bills,1,28,5,3,27,66,5,0,13.2,0.4091,44.94,19.23,23.0,4.2,5.7,2.7,4.2,5.7,2.7,3,3
6,00-0040242,Jacory Croskey-Merritt,RB,WAS,Commanders,1,43,1,1,7,5,2,0,5.0,1.4,8.22,4.17,2.81,7.3,7.8,6.8,7.3,7.8,6.8,18,18
6,00-0040164,Jaylin Lane,WR,WAS,Commanders,1,27,2,1,37,31,10,0,15.5,1.1935,24.69,8.33,17.42,4.9,5.4,4.4,4.9,5.4,4.4,2,2
6,00-0033955,Jeremy McNichols,RB,WAS,Commanders,1,21,4,3,30,10,24,0,2.5,3.0,28.93,16.67,5.62,5.0,6.5,3.5,5.0,6.5,3.5,5,5
6,00-0035719,Deebo Samuel Sr.,WR,WAS,Commanders,1,47,5,4,15,24,10,0,4.8,0.625,40.69,20.83,13.48,3.4,5.4,1.4,3.4,5.4,1.4,5,5
6,00-0032398,Chris Moore,WR,WAS,Commanders,1,44,5,3,46,56,0,1,11.2,0.8214,53.27,20.83,31.46,12.1,13.6,10.6,12.1,13.6,10.6,3,3
6,00-0040236,Kyle Monangai,RB,CHI,Bears,1,22,1,1,25,-4,29,0,-4.0,-6.25,4.03,3.45,-1.63,4.9,5.4,4.4,4.9,5.4,4.4,6,6
6,00-0040735,Luther Burden III,WR,CHI,Bears,1,15,4,4,51,15,36,0,3.75,3.4,24.96,13.79,6.1,7.1,9.1,5.1,7.1,9.1,5.1,4,4
6,00-0034827,DJ Moore,WR,CHI,Bears,1,60,5,3,42,53,24,0,10.6,0.7925,40.94,17.24,21.54,6.7,8.2,5.2,6.7,8.2,5.2,5,5
6,00-0039919,Rome Odunze,WR,CHI,Bears,1,62,5,2,32,98,23,0,19.6,0.3265,53.75,17.24,39.84,4.2,5.2,3.2,4.2,5.2,3.2,2,2
6,00-0036275,D'Andre Swift,RB,CHI,Bears,1,36,3,2,67,-6,68,1,-2.0,-11.1667,13.81,10.34,-2.44,24.5,25.5,23.5,24.5,25.5,23.5,16,16
6,00-0035208,Olamide Zaccheaus,WR,CHI,Bears,1,54,6,2,24,53,9,0,8.8333,0.4528,46.12,20.69,21.54,3.8,4.8,2.8,3.8,4.8,2.8,3,3
6,00-0039355,Luke McCaffrey,WR,WAS,Commanders,1,25,1,1,33,20,13,1,20.0,1.65,14.12,4.17,11.24,9.8,10.3,9.3,9.8,10.3,9.3,1,1
6,00-0039021,Roschon Johnson,RB,CHI,Bears,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,1,1
6,00-0036265,AJ Dillon,RB,PHI,Eagles,1,8,2,2,18,9,9,0,4.5,2.0,11.49,6.25,3.02,3.0,4.0,2.0,3.0,4.0,2.0,3,3
6,00-0035676,A.J. Brown,WR,PHI,Eagles,1,55,9,6,80,109,12,0,12.1111,0.7339,67.79,28.13,36.58,11.0,14.0,8.0,11.0,14.0,8.0,6,6
6,00-0034844,Saquon Barkley,RB,PHI,Eagles,1,46,3,2,9,-2,14,0,-0.6667,-4.5,13.59,9.38,-0.67,7.7,8.7,6.7,7.7,8.7,6.7,14,14
6,00-0037741,Jahan Dotson,WR,PHI,Eagles,1,43,2,1,17,18,5,0,9.0,0.9444,13.6,6.25,6.04,2.2,2.7,1.7,2.2,2.7,1.7,1,1
6,00-0036912,DeVonta Smith,WR,PHI,Eagles,1,55,5,4,49,57,31,0,11.4,0.8596,36.83,15.63,19.13,6.9,8.9,4.9,6.9,8.9,4.9,4,4
6,00-0040715,Cam Skattebo,RB,NYG,Giants,1,49,2,2,12,0,12,0,0.0,,11.54,7.69,0.0,30.0,31.0,29.0,30.0,31.0,29.0,21,21
6,00-0038117,Wan'Dale Robinson,WR,NYG,Giants,1,67,7,6,84,49,48,1,7.0,1.7143,54.74,26.92,20.5,17.4,20.4,14.4,17.4,20.4,14.4,6,6
6,00-0035250,Devin Singletary,RB,NYG,Giants,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3
6,00-0039384,Tyrone Tracy Jr.,RB,NYG,Giants,1,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,4,4
6,00-0038938,Jalin Hyatt,WR,NYG,Giants,1,29,5,3,17,33,2,0,6.6,0.5152,38.51,19.23,13.81,3.2,4.7,1.7,3.2,4.7,1.7,3,3
6,00-0035406,Lil'Jordan Humphrey,WR,NYG,Giants,1,53,8,4,55,118,2,0,14.75,0.4661,80.71,30.77,49.37,7.5,9.5,5.5,7.5,9.5,5.5,4,4
